 2019-04-26 02:09:18.657109 35.0, 34.6, 33.5, 27.8, 65.7, 28.2, 28.5, 32.9, 32.3, 30.8, 7.1, 5.0, 69.9, 5.7, 32.9, 32.3, 37.5, 31.9, 33.3, 28.9, 66.4, 28.5, 28.9, 33.1, 31.0, 31.4, 7.6, 4.4, 62.6, 6.3, 31.4, 32.3, 39.0, 32.3, 32.1, 28.3, 62.1, 28.0, 26.3, 33.3, 31.4, 31.2, 5.0, 6.3, 67.6, 4.5, 32.9, 33.1, 37.3 
 2019-04-26 02:09:20.244816 77.3, 74.8, 67.3, 72.5, 90.8, 61.7, 75.5, 52.2, 66.7, 75.5, 51.9, 67.5, 93.0, 70.7, 71.7, 35.2, 75.0, 72.8, 67.1, 71.3, 91.6, 44.0, 75.5, 51.6, 72.2, 75.5, 51.6, 66.7, 89.0, 70.5, 71.4, 46.0, 74.4, 71.5, 67.1, 67.3, 89.2, 61.0, 75.8, 52.2, 70.7, 75.2, 50.9, 67.7, 89.4, 71.9, 70.1, 44.3, 76.9 
 2019-04-26 02:09:21.837115 33.5, 39.2, 31.0, 26.3, 75.2, 22.9, 28.2, 13.9, 28.5, 34.0, 20.3, 10.1, 78.1, 7.6, 18.9, 12.7, 32.3, 36.7, 32.3, 26.1, 77.4, 22.6, 27.6, 14.6, 28.5, 34.0, 21.2, 8.2, 67.4, 7.6, 14.1, 12.0, 32.9, 36.3, 31.2, 26.6, 69.6, 21.8, 27.1, 14.0, 27.1, 33.1, 20.8, 9.5, 72.5, 7.6, 18.2, 10.1, 32.5 
 2019-04-26 02:09:23.421135 38.3, 44.9, 36.9, 30.6, 80.8, 28.3, 30.8, 30.4, 30.1, 34.8, 36.9, 28.9, 83.3, 30.1, 17.3, 35.0, 34.6, 39.4, 35.0, 31.0, 82.9, 26.1, 25.2, 30.2, 30.8, 35.2, 36.3, 27.6, 75.0, 30.8, 16.7, 28.7, 33.1, 40.0, 35.3, 31.4, 76.3, 28.7, 31.6, 30.8, 30.8, 34.4, 36.3, 27.8, 77.9, 30.1, 17.2, 35.0, 38.5 
 2019-04-26 02:09:25.001593 59.9, 62.0, 49.3, 40.8, 91.3, 61.7, 58.6, 43.5, 47.7, 61.8, 53.9, 46.8, 93.3, 62.8, 56.8, 42.5, 59.1, 42.6, 49.7, 40.6, 92.1, 61.7, 58.8, 43.1, 48.4, 62.1, 53.6, 48.1, 89.7, 62.8, 57.1, 43.2, 59.4, 56.1, 49.0, 40.3, 89.0, 61.2, 58.4, 43.2, 49.0, 62.3, 53.9, 48.4, 90.1, 62.8, 57.0, 42.9, 58.8 
 2019-04-26 02:09:26.560184 95.2, 83.3, 94.5, 95.1, 92.6, 95.0, 88.9, 95.1, 94.4, 95.0, 94.4, 95.0, 83.7, 94.5, 95.1, 94.0, 94.6, 91.9, 94.5, 95.1, 96.3, 94.5, 94.5, 95.0, 95.1, 95.2, 94.4, 95.2, 91.3, 94.5, 95.0, 95.0, 76.2, 82.9, 95.0, 94.4, 94.5, 94.4, 95.0, 94.9, 94.5, 95.2, 94.4, 95.1, 88.6, 94.5, 94.4, 94.6, 95.1 
 2019-04-26 02:09:28.209085 86.0, 52.9, 75.6, 85.2, 96.8, 70.7, 85.5, 75.8, 84.3, 79.9, 76.9, 83.9, 94.1, 65.4, 70.6, 84.5, 85.9, 83.4, 72.9, 86.0, 96.8, 68.2, 85.8, 76.3, 84.5, 65.8, 77.4, 85.8, 92.9, 65.4, 67.9, 83.9, 84.7, 80.1, 72.4, 85.6, 95.5, 65.4, 85.4, 76.3, 85.7, 67.5, 77.0, 83.9, 92.4, 65.4, 67.3, 85.0, 86.5 
 2019-04-26 02:09:29.785115 89.2, 78.8, 74.1, 67.5, 95.0, 81.9, 75.9, 70.1, 63.2, 53.2, 70.6, 61.5, 96.9, 80.4, 80.1, 89.0, 88.6, 78.8, 75.6, 65.8, 95.3, 77.4, 75.5, 70.6, 62.7, 53.2, 70.3, 61.6, 94.8, 81.9, 79.6, 88.5, 87.0, 78.7, 73.9, 67.5, 94.2, 75.2, 76.1, 70.4, 62.4, 32.1, 70.9, 61.9, 94.9, 82.2, 79.1, 88.5, 89.2 
 2019-04-26 02:09:31.385441 41.4, 50.4, 39.7, 12.3, 63.1, 39.0, 35.0, 22.3, 24.4, 29.3, 37.4, 18.2, 67.8, 31.6, 36.8, 7.7, 39.6, 42.1, 40.5, 13.9, 63.4, 38.6, 33.8, 21.3, 23.9, 28.8, 37.8, 17.8, 58.7, 33.8, 35.9, 8.3, 41.3, 44.2, 40.4, 13.3, 58.1, 39.4, 35.0, 20.6, 24.7, 29.7, 37.8, 16.7, 62.5, 33.5, 36.3, 7.1, 41.6 
 2019-04-26 02:09:32.960846 14.7, 29.7, 22.2, 23.3, 48.3, 10.3, 21.9, 22.4, 21.0, 23.2, 22.4, 20.8, 50.7, 21.9, 25.5, 21.9, 23.7, 24.0, 22.7, 20.3, 46.7, 22.1, 22.4, 22.8, 21.0, 25.3, 21.8, 21.9, 40.4, 21.3, 24.4, 21.8, 26.6, 24.0, 24.2, 21.3, 43.2, 21.7, 21.4, 22.9, 19.5, 26.1, 22.3, 21.3, 45.5, 22.3, 24.5, 21.8, 23.2 
 2019-04-26 02:09:34.529029 19.5, 19.3, 21.6, 20.4, 49.0, 13.0, 20.0, 16.3, 18.4, 17.3, 20.1, 21.0, 50.4, 8.0, 18.7, 7.4, 19.8, 23.8, 22.1, 19.9, 49.7, 12.9, 22.6, 16.7, 17.4, 15.7, 18.8, 21.0, 45.6, 8.0, 19.1, 5.6, 20.5, 22.3, 21.1, 20.9, 45.9, 12.3, 20.4, 17.2, 17.9, 16.8, 20.1, 22.6, 50.3, 7.4, 19.1, 5.0, 19.9 
 2019-04-26 02:09:36.157045 61.7, 68.8, 65.4, 65.6, 77.2, 64.6, 53.1, 28.3, 34.0, 65.0, 55.5, 67.1, 81.1, 50.0, 42.8, 31.9, 49.7, 66.9, 64.1, 65.6, 77.9, 62.7, 51.6, 27.3, 30.6, 64.2, 56.3, 67.9, 76.6, 50.0, 42.9, 31.1, 49.4, 67.7, 65.2, 64.3, 75.2, 63.5, 49.4, 13.0, 31.6, 64.1, 56.6, 67.5, 76.5, 51.3, 41.0, 31.9, 62.3 
 2019-04-26 02:09:37.765083 70.1, 81.6, 65.6, 68.9, 87.9, 60.8, 61.0, 69.0, 57.1, 60.0, 63.7, 62.5, 90.1, 61.4, 61.1, 65.8, 68.6, 47.1, 65.8, 53.8, 88.7, 61.5, 61.3, 69.2, 69.5, 62.4, 63.7, 62.1, 84.7, 62.0, 59.7, 65.6, 68.2, 69.9, 66.0, 69.7, 84.7, 61.3, 61.3, 69.0, 69.9, 62.3, 63.9, 63.2, 87.2, 61.8, 60.9, 65.6, 68.4 
 2019-04-26 02:09:39.329078 50.3, 55.6, 40.4, 44.3, 85.7, 51.3, 46.8, 49.4, 46.1, 28.0, 49.0, 40.9, 88.3, 40.8, 27.6, 41.9, 51.9, 50.3, 40.3, 43.2, 88.1, 51.6, 50.0, 47.4, 46.5, 26.1, 48.7, 39.6, 83.7, 41.6, 29.5, 40.3, 50.6, 46.5, 39.1, 42.9, 83.8, 51.3, 50.0, 47.4, 47.5, 26.5, 48.7, 39.9, 84.5, 42.0, 31.2, 40.1, 54.5 
 2019-04-26 02:09:40.901518 42.0, 45.1, 30.6, 15.3, 81.2, 28.7, 22.5, 8.3, 3.2, 35.7, 25.9, 15.7, 85.1, 18.1, 18.6, 19.5, 37.3, 42.3, 29.5, 15.8, 82.5, 29.6, 22.6, 8.9, 3.8, 35.9, 24.7, 15.2, 77.2, 19.0, 19.6, 19.6, 35.9, 42.9, 30.4, 15.3, 76.2, 28.8, 21.7, 8.8, 3.8, 35.8, 25.9, 14.6, 80.1, 19.1, 18.5, 18.5, 38.7 
 2019-04-26 02:09:42.485526 27.7, 31.2, 18.4, 22.9, 54.1, 27.2, 27.8, 20.1, 12.0, 26.6, 25.2, 2.5, 56.3, 23.8, 26.9, 16.1, 21.8, 26.6, 18.4, 22.3, 55.9, 26.8, 26.3, 19.0, 12.6, 26.1, 23.4, 2.5, 49.3, 22.9, 26.5, 16.0, 22.6, 24.5, 17.7, 23.3, 52.3, 27.7, 27.2, 19.1, 12.6, 25.2, 24.1, 2.5, 54.4, 23.7, 27.4, 16.6, 24.7 
 2019-04-26 02:09:44.077047 72.1, 78.5, 79.2, 78.4, 90.5, 70.7, 74.0, 74.5, 77.1, 77.6, 76.8, 66.5, 91.4, 57.1, 77.9, 66.0, 73.7, 76.8, 79.5, 78.3, 91.3, 70.5, 73.2, 73.2, 78.1, 69.2, 76.6, 65.8, 86.6, 56.3, 78.2, 65.4, 70.5, 62.8, 78.0, 78.6, 89.1, 69.0, 73.9, 74.2, 78.2, 77.6, 76.5, 64.9, 89.0, 55.8, 78.6, 57.3, 75.5 
 2019-04-26 02:09:45.653562 35.6, 39.7, 27.3, 34.6, 74.8, 24.2, 37.7, 23.0, 25.0, 25.6, 20.4, 22.9, 78.3, 18.4, 7.0, 20.1, 39.1, 37.7, 25.9, 33.8, 76.8, 23.9, 36.7, 24.4, 24.4, 26.6, 19.7, 23.4, 69.2, 19.0, 6.4, 20.1, 38.7, 38.5, 25.9, 33.8, 69.3, 23.6, 36.5, 24.4, 25.3, 26.1, 19.2, 23.3, 72.8, 20.0, 5.7, 19.1, 37.7 
 2019-04-26 02:09:47.236605 45.2, 47.0, 43.9, 44.5, 59.9, 40.0, 44.6, 43.8, 44.9, 32.3, 41.3, 41.6, 62.8, 33.1, 39.9, 42.7, 44.9, 43.8, 42.9, 43.8, 62.0, 41.5, 44.9, 45.2, 44.9, 29.2, 41.6, 41.2, 54.1, 31.0, 40.4, 41.6, 41.1, 44.2, 42.6, 44.5, 55.3, 41.1, 44.2, 45.2, 43.9, 7.1, 40.9, 41.6, 55.0, 29.9, 40.8, 42.7, 44.9 
 2019-04-26 02:09:48.804948 12.3, 18.9, 11.9, 8.9, 30.9, 8.3, 10.9, 8.2, 8.9, 8.9, 10.1, 7.5, 31.8, 7.0, 11.9, 7.1, 14.2, 14.7, 12.0, 8.3, 32.8, 8.8, 12.0, 6.4, 8.9, 10.1, 9.5, 0.0, 31.0, 7.0, 11.4, 7.6, 17.6, 14.2, 12.0, 8.2, 29.3, 7.7, 11.9, 8.2, 8.3, 10.1, 8.3, 5.2, 32.6, 8.2, 11.4, 8.2, 14.6 
 2019-04-26 02:09:50.384593 73.4, 66.7, 72.8, 73.4, 88.9, 73.4, 71.8, 67.1, 60.1, 74.5, 73.8, 74.5, 89.4, 71.3, 71.7, 62.6, 71.9, 74.5, 73.7, 74.7, 87.5, 73.6, 73.4, 64.8, 61.2, 74.8, 67.3, 74.8, 88.1, 70.8, 72.1, 62.7, 70.5, 52.8, 73.9, 74.7, 88.5, 73.5, 73.4, 65.4, 61.1, 75.0, 67.3, 74.5, 85.4, 70.1, 73.3, 62.5, 73.4 
 2019-04-26 02:09:51.994704 50.0, 44.0, 32.1, 30.1, 80.4, 37.2, 31.4, 32.7, 34.9, 29.9, 23.7, 36.9, 83.6, 25.8, 29.0, 29.9, 47.4, 47.5, 32.7, 29.5, 81.0, 37.6, 31.6, 34.0, 34.9, 31.2, 23.2, 36.5, 75.5, 25.8, 28.6, 28.6, 51.3, 46.2, 30.7, 29.5, 76.0, 37.2, 32.1, 32.7, 36.8, 30.8, 23.1, 36.5, 78.9, 25.2, 28.1, 29.5, 48.7 
 2019-04-26 02:09:53.573734 1.3, 0.7, 1.9, 0.0, 23.9, 0.6, 1.3, 0.0, 0.0, 0.6, 0.0, 0.0, 26.7, 0.0, 0.0, 0.0, 0.0, 0.0, 3.2, 0.6, 24.8, 1.9, 1.9, 0.0, 0.0, 0.6, 0.0, 0.0, 22.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 21.4, 0.6, 1.9, 0.0, 0.0, 0.6, 0.0, 0.0, 23.0, 0.0, 0.0, 0.0, 0.0 
 2019-04-26 02:09:55.141018 2.5, 4.3, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.6, 1.9, 0.0, 0.0, 0.0, 0.6, 0.6, 0.6, 0.6, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 1.3, 0.6, 1.9, 1.2, 1.3, 0.0, 0.6, 0.0, 0.6, 0.6, 2.5, 0.0, 0.6, 0.0, 0.6, 2.5, 0.0, 0.6, 0.6 
 2019-04-26 02:09:56.736531 1.3, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0 
 2019-04-26 02:09:58.343439 1.9, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
 2019-04-26 02:09:59.915091 1.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
 2019-04-26 02:10:01.516076 1.3, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
 2019-04-26 02:10:03.071940 4.4, 4.3, 0.0, 0.6, 18.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 1.3, 3.2, 0.0, 0.0, 15.8, 0.0, 0.0, 0.0, 0.0, 1.3, 0.0, 0.0, 13.6, 0.0, 0.0, 0.0, 1.9, 1.9, 0.0, 0.0, 14.9, 0.0, 0.0, 0.0, 0.0, 1.3, 0.0, 0.0, 11.3, 0.0, 0.0, 0.0, 2.5 
 2019-04-26 02:10:04.655210 5.2, 8.1, 5.8, 0.0, 14.5, 0.0, 3.8, 0.0, 3.9, 8.3, 0.0, 2.5, 16.0, 0.0, 0.0, 0.0, 5.2, 6.4, 6.4, 0.0, 14.4, 0.0, 3.2, 0.0, 3.3, 9.5, 0.0, 1.9, 10.9, 0.0, 0.6, 0.0, 7.6, 5.2, 6.5, 0.0, 9.6, 0.0, 3.2, 0.0, 5.7, 5.9, 0.0, 1.9, 11.1, 0.0, 0.6, 0.0, 5.2 
 2019-04-26 02:10:06.235289 7.7, 6.0, 5.2, 3.9, 11.6, 4.5, 7.6, 5.1, 4.5, 4.5, 1.3, 5.8, 12.7, 3.2, 0.6, 0.0, 7.5, 7.0, 5.2, 1.9, 10.2, 4.5, 5.8, 2.6, 5.2, 4.5, 3.8, 5.1, 8.9, 4.5, 0.6, 0.0, 5.2, 5.2, 5.2, 1.9, 10.0, 3.2, 4.5, 3.2, 5.7, 6.4, 3.2, 3.3, 9.6, 4.5, 0.0, 0.0, 7.0 
 2019-04-26 02:10:07.799373 3.3, 5.8, 3.2, 3.3, 7.9, 4.6, 2.6, 3.3, 4.5, 3.3, 3.2, 3.3, 8.0, 3.2, 0.0, 0.0, 4.5, 3.2, 3.9, 5.7, 5.8, 3.3, 2.6, 5.2, 3.9, 4.5, 5.7, 3.9, 8.6, 2.6, 0.0, 0.6, 3.9, 3.9, 3.9, 3.2, 6.7, 3.9, 2.0, 3.9, 2.6, 5.2, 2.0, 5.7, 7.5, 3.9, 0.0, 0.0, 4.5 
